index,address_1,address_2,name,expiration_date
1304,ŚW. TOMASZA,15,BOCCANERA MSHG SPÓŁKA Z O.O.,2025-01-09
1305,ŚW. TOMASZA,16,"PINDEL OLGA, PYSZAK-KRZYŻAK MARLENA",2023-06-17
1306,ŚW. TOMASZA,17,ŁODZIŃSKA-DUDA WERONIKA,2020-10-15
1307,ŚW. TOMASZA,18,"""GANESH"" - ŚW. TOMASZA 17 SPÓŁKA Z O. O.",2020-08-10
1308,ŚW. TOMASZA,20,TOMASZA 20 SPÓŁKA Z O.O.,2025-10-17
1309,ŚW. TOMASZA,21,DROHOMIRECKA ZOFIA,2021-01-13
1310,ŚW. TOMASZA,29,ZEN SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-03-01
1311,ŚW. TOMASZA,30,PIECHOWSKI DARIUSZ,2022-09-06
1312,ŚW. TOMASZA,32,HOTEL CLASSIC A. DWORAKOWSKA SPÓŁKA JAWNA,2023-05-16
1313,ŚW. TOMASZA,34,HOTEL G.E. KRAKÓW SPÓŁKA Z O.O.,2021-09-07
1314,ŚW. TOMASZA,30/2,KOZAKIEWICZ IWONA,2026-12-31
1315,ŚW. TOMASZA,18/2,"BOGACKA EWELINA, RAI SURENDRA",2027-04-16
1316,ŚW. TOMASZA,19/4,LEE CHANG-LUNG,2021-06-02
1317,ŚW. TOMASZA,31 LU 3,SŁOWIŃSKA JOANNA,2021-08-11
1318,ŚW. TOMASZA,31/LU2,"DUDEK MARCIN, ZIMNIAK MAREK",2027-03-21
1319,ŚW. WAWRZYŃCA,6,MIODOSYTNIA NA KAZIMIERZU SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWA,2020-04-28
1320,ŚW. WAWRZYŃCA,12,HOTELE DE SILVA SPÓŁKA Z O.O.,2025-06-05
1321,ŚW. WAWRZYŃCA,22,CRAFTOWNIA SPÓŁKA Z O. O.,2021-03-19
1322,ŚW. WAWRZYŃCA,18/16,DUFFY FERGUS,2022-07-05
1323,ŚW. WAWRZYŃCA,19/91,ORAKON SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-05-08
1324,ŚWIĘTEGO ANDRZEJA BOBOLI,5,KLUB SPORTOWY PRĄDNICZANKA,2020-04-06
1325,ŚWIĘTEGO JANA,2,SEKUNDA SYLWESTER,2023-03-31
1326,ŚWIĘTEGO MARKA,20,HOTEL UNICUS MIĘCZKOWSKI SPÓŁKA KOMANDYTOWA,2019-11-01
1327,ŚWIĘTEGO SEBASTIANA,33,ŻYGULSKA-NOWAKOWSKA KATARZYNA,2020-08-31
1328,ŚWIĘTEGO TOMASZA,8,TŁUSZCZ ARTUR,2019-10-23
1329,ŚWIĘTEGO TOMASZA,31,SENDECKI JERZY,2020-04-06
1330,ŚWIĘTEGO TOMASZA,33,NITERA RADOSŁAW,2020-03-08
1331,ŚWIĘTEGO TOMASZA,28/4,ZGÓRKIEWICZ KRZYSZTOF,2022-02-27
1332,TADEUSZA KOŚCIUSZKI,42,STOLARSKI MACIEJ,2022-02-08
1333,TADEUSZA MICIŃSKIEGO,2,"SEWIOŁŁO JACEK, DRAUS PIOTR",2022-01-31
1334,TADEUSZA OCHLEWSKIEGO,5,FUNDACJA PROMOCJI SZTUKI TOR,2020-04-23
1335,TADEUSZA ROMANOWICZA,15,MACIEJEWSKI WOJCIECH,2027-01-15
1336,TADEUSZA ROMANOWICZA,5/9A,BASZCZYŃSKI MATEUSZ,2025-06-21
1337,TADEUSZA SZAFRANA,5A lok. U5,OSTRÓŻKA PIOTR,2023-05-10
1338,TADEUSZA ŚLIWIAKA,14A,GREEK TRADE SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-28
1339,TARŁOWSKA,15,ZYDROŃ MAREK,2020-03-29
1340,TEATRALNE,10,DYRDA DOMINIK,2025-11-12
1341,TEATRALNE,29,KASPRZYK ANETA,2023-05-09
1342,TEATRALNE,34,DYRDA DOMINIK,2024-09-30
1343,TELIMENY,50,RADWAŃSKI JERZY,2021-09-21
1344,TOPOLOWA,3,KRAK REST TOMASZ CICHOŃ SPÓŁKA JAWNA,2020-09-30
1345,TOPOLOWA,12,WIDYNA JOLANTA,2021-05-27
1346,TOPOLOWA,27,"DOBROWOLSKI ARTUR, DOBROWOLSKA KATARZYNA",2027-04-17
1347,TOPOLOWA,42,KONRAD RYŚ,2021-06-16
1348,TOPOLOWA,52/2,FECZKO JACEK,2023-07-04
1349,TORUŃSKA,5,IMIELSKI BARTOSZ,2025-09-07
1350,TRAKT PAPIESKI,1,MAZUREK FILIP,2027-04-30
1351,TURNIEJOWA,65,WÓJCIK ANDRZEJ,2020-07-29
1352,TURYSTYCZNA,2,PRZEWOŹNIK ZBIGNIEW,2023-05-24
1353,TYNIECKA,1,DUDEK ROBERT,2022-12-07
1354,TYNIECKA,47,"SITEK ŁUKASZ, SITEK MARCIN, SITEK MATEUSZ",2027-05-14
1355,TYNIECKA,106,RZEWUSKI MICHAŁ,2023-04-30
1356,TYNIECKA,160,KNECHT SŁAWOMIR,2027-02-15
1357,TYNIECKA,118H,CZEKAJ TADEUSZ,2024-12-06
1358,TYNIECKA,118H,CZEKAJ TADEUSZ,2024-11-30
1359,TYNIECKA,167B,"SOBCZYK SYLWIA, KRÓLCZYK-SIENKO KAMILA, KRÓLCZYK MARCIN",2020-10-31
1360,TYSIĄCLECIA,83,GOLIK PAWEŁ,2026-11-01
1361,TYSIĄCLECIA,29/4,FIGIELA ANNA,2019-07-12
1362,UJASTEK,2,BEŁDOWSKA ANETA,2022-12-26
1363,UROCZA,26,VERONA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-10-01
1364,URZĘDNICZA,26 lok. 9,KRUPA-RUSZKOWSKA ANNA,2019-08-09
1365,WACŁAWA LIPIŃSKIEGO,20A,WITUCHOWSKI ŁUKASZ,2021-01-20
1366,WALEREGO SŁAWKA,43/2,JANIK-RAJCA MAJA,2021-06-10
1367,WALERIANA ŁUKASIŃSKIEGO,3-3A,KURASZYŃSKA AGNIESZKA,2020-06-11
1368,WAŁOWA,15/LU1,TIMELESS CATERING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-08-07
1369,WARSZAUERA,1-8E,SUŁKOWSKA MONIKA,2026-12-31
1370,WARSZAUERA,3/U4,STRANO ANTONINO,2027-02-06
1371,WARSZAWSKA,15,LOCH NESS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-10-09
1372,WARSZAWSKA,17,"JĘDRYGAS ANDRZEJ, ŚLUSAREK PIOTR",2020-09-23
1373,WARSZAWSKA,17 Ip.,HUSZCZA AMELIA,2020-09-09
1374,WARSZAWSKA,7/U1,SWEET LIFE SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-02-28
1375,WĄSKA,2,ZALEWAJKA BIENIEK SPÓŁKA JAWNA,2026-08-31
1376,WĄSKA,2,PRZYBYLSKA AGATA,2020-05-17
1377,WESTERPLATTE,15,WOŹNIAK RYSZARD,2025-02-24
1378,WESTERPLATTE,12 /przyciemia/,GÓRA JERZY,2020-09-02
1379,WESTERPLATTE,15/16,POLSKIE PIEROGI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓKA KOMANDYTOWA,2023-07-04
1380,WĘGŁOWA,"2 i 4/6,7",MAJTYKA MARCIN,2027-01-11
1381,WĘGŁOWA,2/LU5,LIBRUK ZBIGNIEW,2026-11-05
1382,WIDNA,8,JASZCZEWSKA RENATA,2022-01-11
1383,WIDOK,11,ROGUSZ ANNA,2021-06-30
1384,WIELICKA,259,JĘDRUSIAK HENRYK,2022-12-19
1385,WIELOPOLE,3,PMP REST SPÓŁKA Z O.O.,2026-08-07
1386,WIELOPOLE,4,GEMO SPÓŁKA Z O. O.,2019-11-01
1387,WIELOPOLE,7,KOCIUMBAS WALDEMAR,2022-05-29
1388,WIELOPOLE,32/LU2,NK PROJEKT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2023-07-10
1389,WIEWIÓRCZA,2,"FRĄCZEK MAŁGORZATA, BROŚ MONIKA, FRĄCZEK WOJCIECH",2021-12-31
1390,WILHELMA FELDMANA,4/1A,GODEK MACIEJ,2022-10-01
1391,WINNICKA,40,J&J SPORT CENTER HAJTEK-SPÓŁKA JAWNA,2022-03-07
1392,WIŚLNA,3,FORTE DE LEO SPÓŁKA Z O. O.,2021-04-14
1393,WIŚLNA,6,"WANOWICZ MAŁGORZTA, BRODA KAMA",2022-01-19
1394,WIŚLNA,10,SZLACHTA DOROTA,2020-09-09
1395,WIŚLNA,10,PAJĄK MACIEJ,2021-06-01
1396,WIŚLNA,11,"PADRE SKRZYDLEWSKI, SUS SPÓŁKA JAWNA",2022-08-14
1397,WIŚLNA,5/1,POTASZ JOANNA,2019-08-10
1398,WIŚLNA,5/3,ZIĘBA ANGELIKA,2026-11-21
1399,WIŚLNA,5/10,"AQUA - R. FABRIS, F. MARZOCCHI SPÓŁKA JAWNA",2020-06-24
1400,WŁADYSŁAWA ANCZYCA,1,PRASCHILL ROBERT,2024-03-31
1401,WŁADYSŁAWA ŁOKIETKA,26,RETTORE RIZZIERI,2022-04-05
1402,WŁADYSŁAWA ŁOKIETKA,43,WALKOSZ MAREK,2027-03-31
1403,WŁADYSŁAWA REYMONTA,17,FUNDACJA STUDENTÓW I ABSOLWENTÓW AKADEMII GÓRNICZO-HUTNICZEJ W KRAKOWIE ACADEMICA,2023-10-15
1404,WŁADYSŁAWA REYMONTA,22,ŁOBODZIŃSKI DOMINIK,2027-02-16
1405,WŁADYSŁAWA STANISŁAWA REYMONTA,11,FUNDACJA STUDENTÓW I ABSOLWENTÓW UNIWERSYTETU JAGIELLOŃSKIEGO BRATNIAK,2027-04-28
1406,WŁADYSŁAWA STANISŁAWA REYMONTA,15,FUNDACJA ZESPOŁU PIEŚNI I TAŃCA KRAKUS,2022-01-25
1407,WŁADYSŁAWA STANISŁAWA REYMONTA,20,ROGOŻ ANNA,2019-10-12
1408,WŁADYSŁAWA STANISŁAWA REYMONTA,22,ŁOBODZIŃSKI DOMINIK,2019-10-06
1409,WŁADYSŁAWA SYROKOMLI,2,ORBIS S.A.,2022-03-06
1410,WŁADYSŁAWA SYROKOMLI,20/LU1,RYCHLIK SZYMON,2022-11-22
1411,WŁÓCZKÓW,7,"""B&J ENTERPRISE"" SPÓŁKA Z O.O.",2020-08-16
1412,WODNA,17,BOBEK MARIUSZ,2025-09-05
1413,WOJCIECHA LIPOWSKIEGO,18,KLISIEWICZ MARCIN,2021-04-19
1414,WOJCIECHA LIPOWSKIEGO,24,KLISIEWICZ MARCIN,2027-02-26
1415,WOLNICA,2,"TOTA GRZEGORZ, TOTA JAROSŁAW",2021-06-20
1416,WOLNICA,4,"ZALEJSKI WIESŁAW, MICHALIK PAWEŁ",2023-01-30
1417,WOLNICA,7,SCHONFELD ELŻIETA,2024-12-14
1418,WOLNICA,9,SZAJBA SPÓŁKA Z O.O.,2022-04-14
1419,WOLNICA,11/lok. 2,"RUSZAŁO RAFAŁ, RUSZAŁO MONIKA",2022-01-31
1420,WROCŁAWSKA,33/LU3,BOGUSKA ALICJA,2027-02-06
1421,WROCŁAWSKA,5A,"TOMASZEWSKA AGNIESZKA, WOJCIECHOWSKI TYMOTEUSZ",2022-10-23
1422,WRZESIŃSKA,9,LARIS SPÓŁKA Z O.O.,2021-04-19
1423,WSZYSTKICH ŚWIĘTYCH,8,"KASZYCKI JACEK, WÓJCICKI JACEK",2022-04-18
1424,WYGODA,8A,METROPOLIS DESIGN HOTEL SPÓŁKA Z O. O. SPÓŁKA KOMANDYTOWO-AKCYJNA,2019-10-22
1425,WYGODA,8A,METROPOLIS DESIGN HOTEL SPÓŁKA Z O.O.,2019-07-31
1426,WYGRANA,6,WYGRANA Q HOTEL SPÓŁKA Z O. O.SPÓŁKA KOMANDYTOWA,2020-03-26
1427,ZA SKŁONEM,14,REJDAK JOANNA,2020-09-09
1428,ZABŁOCIE,13,KRAKOWSKA GRUPA AMNIS SPÓŁKA Z O.O.,2024-02-04
1429,ZABŁOCIE,20,TIPERERA SPÓŁKA ZO.O.,2021-11-14
1430,ZABŁOCIE,33,"SZWAN MACIEJ, TORBA MAREK",2022-10-18
1431,ZABŁOCIE,St. Wisła,SZYMAŃSKI MICHAŁ,2023-07-10
1432,ZACHODNIA,27,KATRA-ŚMIERTKA BARBARA,2022-03-07
1433,ZAKŁADOWA,3A,"ZAFORYMSKI JERZY, ŁYGAN ROBERT",2022-02-15
1434,ZAKOPIAŃSKA,62,BRZEGOWY TOMASZ,2020-08-03
1435,ZAKOPIAŃSKA,62,CINEMA CITY POLAND SPÓŁKA Z O. O.,2021-03-31
1436,ZAKOPIAŃSKA,62,NIEMIEC EWA,2022-07-16
1437,ZAKOPIAŃSKA,62,NIEMIEC PIOTR,2022-06-10
1438,ZAKOPIAŃSKA,62,STASIAK ELWIRA,2022-07-14
1439,ZAKOPIAŃSKA,62,GÓRSKA AGATA,2022-11-07
1440,ZAKOPIAŃSKA,265,ŁUKASIK KRYSTYNA,2021-11-14
1441,ZAKOPIAŃSKA,105 POZ. 0,NIEMIEC PIOTR,2026-10-29
1442,ZAKOPIAŃSKA,105 poz. 1,NIEMIEC PIOTR,2026-10-29
1443,ZAKOPIAŃSKA,180 B,MRÓZ ANNA,2021-07-11
1444,ZAKOPIAŃSKA,293A,TWARDOWICZ AGATA,2023-02-21
1445,ZAMEK WAWEL,9,"BUJAK PIOTR, BUJAK JOANNA, AGNIESZKA PARTYKA- BUJAK",2024-04-06
1446,ZAMEK WAWEL,,"SCHAB IWONA, SCHAB SZYMON",2021-02-28
1447,ZAMKOWA,1,PHAM ANH KHOI,2020-12-17
1448,ZARZECZE,124A,KAIPOL SPÓŁKA Z O. O.,2019-11-06
1449,ZAWIŁA,59B,"GRZEŚKOWIAK MARIA, GRZEŚKOWIAK MARZENA, GRZEŚKOWIAK PAWEŁ",2021-03-10
1450,ZAWISZY,10/3,STEINAUER DARIUSZ,2022-12-31
1451,ZIELONE,13,IKEMAR SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,2027-04-26
1452,ZŁOCIENIOWA,17,GORSZKOW ŁUKASZ,2019-07-28
1453,ZŁOTEGO WIEKU,89,JANAKA MICHAŁ JAWORSKI NATALIA KOTULSKA SPÓŁKA JAWNA,2023-09-30
1454,ZŁOTEGO WIEKU,51A,SKOTNICZNA ELŻBIETA,2027-02-27
1455,ZWIERZYNIECKA,10,PATEL ROMINKUMAR,2023-09-06
1456,ZWIERZYNIECKA,12,WALCZAK JAN,2022-08-30
1457,ZWIERZYNIECKA,15,KRAWCEWICZ-KOKOLOGIANNI MONIKA,2023-05-15
1458,ZWIERZYNIECKA,29,BUGAJSKI ROMAN,2027-01-19
1459,ZWIERZYNIECKA,30,EVEREST NEPAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2026-10-22
1460,ZWIERZYNIECKA,32,SETTE GROUP SPÓŁKA Z O.O.,2023-06-06
1461,ZWIERZYNIECKA,5/3,BRODA ŁUKASZ,2021-05-15
1462,ZWYCIĘSTWA,39,JGC SPÓŁKA Z O.O.,2023-04-26
1463,ZYGMUNTA AUGUSTA,9 lok. 4,"SITNIK-KORNECKA IWONA, STEMPAK PAULINA",2027-03-14
1464,ZYGMUNTA GLOGERA,53/LU1,KOZIEŁ BARTOSZ,2023-06-08
1465,ZYGMUNTA KRASIŃSKIEGO,34,APOLLO FILM SPÓŁKA Z O.O.,2020-11-03
1466,ZYGMUNTA MIŁKOWSKIEGO,3,"DYRDA MARIA, SZCZUREK RENATA",2022-03-20
1467,ZYGMUNTA MIŁKOWSKIEGO,7/U-2,MAJ PAWEŁ,2022-09-05
1468,ZYGMUNTA STAREGO,130,MOŁEK KAROLINA,2023-06-14
1469,ŻABINIEC,16,CZAPLAK MAŁGORZATA,2020-02-13
1470,ŻELAZNA,87 LOK.507,PB CORPORATION SPÓŁKA Z O.O.,2019-07-27
1471,ŻYWIECKA,13,FLORCZYK BOGUMIŁA,2024-08-09
